Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	
2,368750E+3	4,422140E-1	2,368750E+3	4,670035E-1	2,368750E+3	5,543559E-1	2,368750E+3	5,761134E-1	2,368750E+3	5,680089E-1
2,370312E+3	4,315840E-1	2,370312E+3	4,618171E-1	2,370312E+3	5,532330E-1	2,370312E+3	5,763696E-1	2,370312E+3	5,659074E-1
2,371875E+3	4,356715E-1	2,371875E+3	4,611346E-1	2,371875E+3	5,500677E-1	2,371875E+3	5,671766E-1	2,371875E+3	5,632432E-1
2,373437E+3	4,364339E-1	2,373437E+3	4,604513E-1	2,373437E+3	5,505441E-1	2,373437E+3	5,693456E-1	2,373437E+3	5,636571E-1
2,375000E+3	4,321213E-1	2,375000E+3	4,604420E-1	2,375000E+3	5,496992E-1	2,375000E+3	5,707916E-1	2,375000E+3	5,589073E-1
2,376562E+3	4,266397E-1	2,376562E+3	4,591151E-1	2,376562E+3	5,513702E-1	2,376562E+3	5,676627E-1	2,376562E+3	5,587483E-1
2,378125E+3	4,247038E-1	2,378125E+3	4,585005E-1	2,378125E+3	5,581240E-1	2,378125E+3	5,589045E-1	2,378125E+3	5,629341E-1
2,379687E+3	4,229097E-1	2,379687E+3	4,530481E-1	2,379687E+3	5,528273E-1	2,379687E+3	5,550294E-1	2,379687E+3	5,644942E-1
2,381250E+3	4,292199E-1	2,381250E+3	4,543429E-1	2,381250E+3	5,520832E-1	2,381250E+3	5,688912E-1	2,381250E+3	5,643609E-1
2,382812E+3	4,216527E-1	2,382812E+3	4,542834E-1	2,382812E+3	5,469354E-1	2,382812E+3	5,690745E-1	2,382812E+3	5,662956E-1
2,384375E+3	4,240502E-1	2,384375E+3	4,524403E-1	2,384375E+3	5,507353E-1	2,384375E+3	5,577593E-1	2,384375E+3	5,601971E-1
2,385937E+3	4,182572E-1	2,385937E+3	4,553640E-1	2,385937E+3	5,481640E-1	2,385937E+3	5,577552E-1	2,385937E+3	5,503976E-1
2,387500E+3	4,157454E-1	2,387500E+3	4,491948E-1	2,387500E+3	5,454074E-1	2,387500E+3	5,664086E-1	2,387500E+3	5,530168E-1
2,389062E+3	4,191806E-1	2,389062E+3	4,453826E-1	2,389062E+3	5,461962E-1	2,389062E+3	5,630956E-1	2,389062E+3	5,650582E-1
2,390625E+3	4,210249E-1	2,390625E+3	4,446250E-1	2,390625E+3	5,386971E-1	2,390625E+3	5,574366E-1	2,390625E+3	5,512591E-1
2,392187E+3	4,155354E-1	2,392187E+3	4,430442E-1	2,392187E+3	5,376821E-1	2,392187E+3	5,610868E-1	2,392187E+3	5,462162E-1
2,393750E+3	4,107238E-1	2,393750E+3	4,447790E-1	2,393750E+3	5,406390E-1	2,393750E+3	5,635909E-1	2,393750E+3	5,482349E-1
2,395312E+3	4,099388E-1	2,395312E+3	4,450245E-1	2,395312E+3	5,378582E-1	2,395312E+3	5,560056E-1	2,395312E+3	5,498276E-1
2,396875E+3	4,156340E-1	2,396875E+3	4,428004E-1	2,396875E+3	5,422959E-1	2,396875E+3	5,512017E-1	2,396875E+3	5,618065E-1
2,398437E+3	4,102781E-1	2,398437E+3	4,404269E-1	2,398437E+3	5,397459E-1	2,398437E+3	5,546650E-1	2,398437E+3	5,556440E-1
2,400000E+3	4,104887E-1	2,400000E+3	4,416457E-1	2,400000E+3	5,280483E-1	2,400000E+3	5,425518E-1	2,400000E+3	5,536408E-1
2,401562E+3	4,082322E-1	2,401562E+3	4,416151E-1	2,401562E+3	5,325986E-1	2,401562E+3	5,508047E-1	2,401562E+3	5,586793E-1
2,403125E+3	4,069549E-1	2,403125E+3	4,364106E-1	2,403125E+3	5,294653E-1	2,403125E+3	5,453512E-1	2,403125E+3	5,517112E-1
2,404687E+3	4,105650E-1	2,404687E+3	4,356783E-1	2,404687E+3	5,327151E-1	2,404687E+3	5,474995E-1	2,404687E+3	5,603057E-1
2,406250E+3	4,053747E-1	2,406250E+3	4,305207E-1	2,406250E+3	5,291095E-1	2,406250E+3	5,554645E-1	2,406250E+3	5,639075E-1
2,407812E+3	4,020417E-1	2,407812E+3	4,298293E-1	2,407812E+3	5,229736E-1	2,407812E+3	5,508939E-1	2,407812E+3	5,601091E-1
2,409375E+3	4,051352E-1	2,409375E+3	4,286075E-1	2,409375E+3	5,176191E-1	2,409375E+3	5,507281E-1	2,409375E+3	5,658642E-1
2,410937E+3	4,002901E-1	2,410937E+3	4,285634E-1	2,410937E+3	5,245804E-1	2,410937E+3	5,457253E-1	2,410937E+3	5,461969E-1
2,412500E+3	3,962931E-1	2,412500E+3	4,382893E-1	2,412500E+3	5,303932E-1	2,412500E+3	5,421208E-1	2,412500E+3	5,396511E-1
2,414062E+3	3,962124E-1	2,414062E+3	4,324329E-1	2,414062E+3	5,251092E-1	2,414062E+3	5,478344E-1	2,414062E+3	5,499764E-1
2,415625E+3	3,982365E-1	2,415625E+3	4,269419E-1	2,415625E+3	5,281380E-1	2,415625E+3	5,528701E-1	2,415625E+3	5,586550E-1
2,417187E+3	3,990110E-1	2,417187E+3	4,247197E-1	2,417187E+3	5,239065E-1	2,417187E+3	5,387318E-1	2,417187E+3	5,651406E-1
2,418750E+3	3,954866E-1	2,418750E+3	4,221038E-1	2,418750E+3	5,201243E-1	2,418750E+3	5,386433E-1	2,418750E+3	5,415946E-1
2,420312E+3	3,906463E-1	2,420312E+3	4,174920E-1	2,420312E+3	5,158516E-1	2,420312E+3	5,288071E-1	2,420312E+3	5,305153E-1
2,421875E+3	3,911091E-1	2,421875E+3	4,207120E-1	2,421875E+3	5,155019E-1	2,421875E+3	5,352951E-1	2,421875E+3	5,416725E-1
2,423437E+3	3,859398E-1	2,423437E+3	4,241587E-1	2,423437E+3	5,139080E-1	2,423437E+3	5,456918E-1	2,423437E+3	5,493761E-1
2,425000E+3	3,862630E-1	2,425000E+3	4,144057E-1	2,425000E+3	5,129025E-1	2,425000E+3	5,308736E-1	2,425000E+3	5,438468E-1
2,426562E+3	3,897633E-1	2,426562E+3	4,172059E-1	2,426562E+3	5,121116E-1	2,426562E+3	5,203626E-1	2,426562E+3	5,476672E-1
2,428125E+3	3,853179E-1	2,428125E+3	4,183029E-1	2,428125E+3	5,111782E-1	2,428125E+3	5,291472E-1	2,428125E+3	5,348841E-1
2,429687E+3	3,816253E-1	2,429687E+3	4,134792E-1	2,429687E+3	5,051888E-1	2,429687E+3	5,311080E-1	2,429687E+3	5,405664E-1
2,431250E+3	3,785084E-1	2,431250E+3	4,116138E-1	2,431250E+3	5,028667E-1	2,431250E+3	5,184906E-1	2,431250E+3	5,460963E-1
2,432812E+3	3,795388E-1	2,432812E+3	4,086901E-1	2,432812E+3	5,040353E-1	2,432812E+3	5,236516E-1	2,432812E+3	5,465751E-1
2,434375E+3	3,789883E-1	2,434375E+3	4,076148E-1	2,434375E+3	5,128098E-1	2,434375E+3	5,253165E-1	2,434375E+3	5,354721E-1
2,435937E+3	3,771450E-1	2,435937E+3	4,065128E-1	2,435937E+3	5,091579E-1	2,435937E+3	5,193100E-1	2,435937E+3	5,282389E-1
2,437500E+3	3,780338E-1	2,437500E+3	4,033818E-1	2,437500E+3	5,091113E-1	2,437500E+3	5,203543E-1	2,437500E+3	5,271592E-1
2,439062E+3	3,748227E-1	2,439062E+3	4,060047E-1	2,439062E+3	5,103017E-1	2,439062E+3	5,191729E-1	2,439062E+3	5,337611E-1
2,440625E+3	3,732190E-1	2,440625E+3	4,061008E-1	2,440625E+3	5,070697E-1	2,440625E+3	5,221192E-1	2,440625E+3	5,420233E-1
2,442187E+3	3,779425E-1	2,442187E+3	4,059349E-1	2,442187E+3	5,041845E-1	2,442187E+3	5,257742E-1	2,442187E+3	5,532345E-1
2,443750E+3	3,689763E-1	2,443750E+3	4,043929E-1	2,443750E+3	5,007794E-1	2,443750E+3	5,270043E-1	2,443750E+3	5,458775E-1
2,445312E+3	3,701744E-1	2,445312E+3	4,012799E-1	2,445312E+3	5,000215E-1	2,445312E+3	5,242629E-1	2,445312E+3	5,422320E-1
2,446875E+3	3,691023E-1	2,446875E+3	3,986972E-1	2,446875E+3	4,978879E-1	2,446875E+3	5,308406E-1	2,446875E+3	5,406517E-1
2,448437E+3	3,636963E-1	2,448437E+3	3,975804E-1	2,448437E+3	4,999891E-1	2,448437E+3	5,327937E-1	2,448437E+3	5,365516E-1
2,450000E+3	3,703582E-1	2,450000E+3	3,970598E-1	2,450000E+3	4,908568E-1	2,450000E+3	5,218470E-1	2,450000E+3	5,369303E-1
2,451562E+3	3,684000E-1	2,451562E+3	3,960714E-1	2,451562E+3	4,925319E-1	2,451562E+3	5,140958E-1	2,451562E+3	5,272256E-1
2,453125E+3	3,708550E-1	2,453125E+3	3,943492E-1	2,453125E+3	4,900489E-1	2,453125E+3	5,209127E-1	2,453125E+3	5,261302E-1
2,454687E+3	3,663003E-1	2,454687E+3	3,885595E-1	2,454687E+3	4,854421E-1	2,454687E+3	5,182043E-1	2,454687E+3	5,330247E-1
2,456250E+3	3,616096E-1	2,456250E+3	3,915129E-1	2,456250E+3	4,876001E-1	2,456250E+3	5,155776E-1	2,456250E+3	5,316790E-1
2,457812E+3	3,625613E-1	2,457812E+3	3,882516E-1	2,457812E+3	4,869979E-1	2,457812E+3	5,189136E-1	2,457812E+3	5,224799E-1
2,459375E+3	3,621206E-1	2,459375E+3	3,924640E-1	2,459375E+3	4,864397E-1	2,459375E+3	5,086893E-1	2,459375E+3	5,314374E-1
2,460937E+3	3,629737E-1	2,460937E+3	3,930154E-1	2,460937E+3	4,840679E-1	2,460937E+3	5,144079E-1	2,460937E+3	5,389027E-1
2,462500E+3	3,611499E-1	2,462500E+3	3,890014E-1	2,462500E+3	4,841926E-1	2,462500E+3	5,194272E-1	2,462500E+3	5,287945E-1
2,464062E+3	3,601769E-1	2,464062E+3	3,862730E-1	2,464062E+3	4,821644E-1	2,464062E+3	5,063978E-1	2,464062E+3	5,192321E-1
2,465625E+3	3,602846E-1	2,465625E+3	3,861412E-1	2,465625E+3	4,823940E-1	2,465625E+3	4,982814E-1	2,465625E+3	5,212203E-1
2,467187E+3	3,585385E-1	2,467187E+3	3,869538E-1	2,467187E+3	4,866020E-1	2,467187E+3	4,991817E-1	2,467187E+3	5,311923E-1
2,468750E+3	3,550409E-1	2,468750E+3	3,860684E-1	2,468750E+3	4,866650E-1	2,468750E+3	5,063673E-1	2,468750E+3	5,204205E-1
2,470312E+3	3,541560E-1	2,470312E+3	3,838721E-1	2,470312E+3	4,828084E-1	2,470312E+3	5,123006E-1	2,470312E+3	5,149876E-1
2,471875E+3	3,560150E-1	2,471875E+3	3,826797E-1	2,471875E+3	4,845387E-1	2,471875E+3	5,097267E-1	2,471875E+3	5,285658E-1
2,473437E+3	3,531604E-1	2,473437E+3	3,843838E-1	2,473437E+3	4,880738E-1	2,473437E+3	5,037653E-1	2,473437E+3	5,117964E-1
2,475000E+3	3,507146E-1	2,475000E+3	3,836874E-1	2,475000E+3	4,806787E-1	2,475000E+3	5,097892E-1	2,475000E+3	5,038013E-1
2,476562E+3	3,509498E-1	2,476562E+3	3,807277E-1	2,476562E+3	4,784719E-1	2,476562E+3	5,068324E-1	2,476562E+3	5,182569E-1
2,478125E+3	3,474095E-1	2,478125E+3	3,766600E-1	2,478125E+3	4,751114E-1	2,478125E+3	5,004518E-1	2,478125E+3	5,190444E-1
2,479687E+3	3,477653E-1	2,479687E+3	3,786366E-1	2,479687E+3	4,779084E-1	2,479687E+3	4,981840E-1	2,479687E+3	5,154936E-1
2,481250E+3	3,536676E-1	2,481250E+3	3,792667E-1	2,481250E+3	4,741539E-1	2,481250E+3	4,963352E-1	2,481250E+3	5,173783E-1
2,482812E+3	3,514832E-1	2,482812E+3	3,758735E-1	2,482812E+3	4,696236E-1	2,482812E+3	4,958332E-1	2,482812E+3	5,121492E-1
2,484375E+3	3,466295E-1	2,484375E+3	3,789324E-1	2,484375E+3	4,793312E-1	2,484375E+3	5,058611E-1	2,484375E+3	5,129720E-1
2,485937E+3	3,455129E-1	2,485937E+3	3,750262E-1	2,485937E+3	4,786869E-1	2,485937E+3	5,015767E-1	2,485937E+3	5,192974E-1
2,487500E+3	3,469551E-1	2,487500E+3	3,752840E-1	2,487500E+3	4,751012E-1	2,487500E+3	5,018066E-1	2,487500E+3	5,068457E-1
2,489062E+3	3,448641E-1	2,489062E+3	3,708058E-1	2,489062E+3	4,754809E-1	2,489062E+3	4,998245E-1	2,489062E+3	5,136467E-1
2,490625E+3	3,482070E-1	2,490625E+3	3,687815E-1	2,490625E+3	4,676555E-1	2,490625E+3	4,987735E-1	2,490625E+3	5,104070E-1
2,492187E+3	3,437332E-1	2,492187E+3	3,677829E-1	2,492187E+3	4,650591E-1	2,492187E+3	4,946004E-1	2,492187E+3	5,123508E-1
2,493750E+3	3,400899E-1	2,493750E+3	3,672570E-1	2,493750E+3	4,676615E-1	2,493750E+3	4,941317E-1	2,493750E+3	5,306207E-1
2,495312E+3	3,384576E-1	2,495312E+3	3,649857E-1	2,495312E+3	4,668346E-1	2,495312E+3	4,845714E-1	2,495312E+3	5,302720E-1
2,496875E+3	3,403586E-1	2,496875E+3	3,688341E-1	2,496875E+3	4,564313E-1	2,496875E+3	4,869786E-1	2,496875E+3	5,134642E-1
2,498437E+3	3,380626E-1	2,498437E+3	3,658073E-1	2,498437E+3	4,610700E-1	2,498437E+3	4,920473E-1	2,498437E+3	5,160379E-1
2,500000E+3	3,368831E-1	2,500000E+3	3,623996E-1	2,500000E+3	4,652578E-1	2,500000E+3	4,905381E-1	2,500000E+3	5,071522E-1
2,501562E+3	3,370874E-1	2,501562E+3	3,603667E-1	2,501562E+3	4,596327E-1	2,501562E+3	4,839956E-1	2,501562E+3	5,150390E-1
2,503125E+3	3,340202E-1	2,503125E+3	3,575288E-1	2,503125E+3	4,553973E-1	2,503125E+3	4,839453E-1	2,503125E+3	5,158327E-1
2,504687E+3	3,375264E-1	2,504687E+3	3,638391E-1	2,504687E+3	4,578643E-1	2,504687E+3	4,826689E-1	2,504687E+3	5,057527E-1
2,506250E+3	3,350024E-1	2,506250E+3	3,611149E-1	2,506250E+3	4,579560E-1	2,506250E+3	4,802300E-1	2,506250E+3	5,011279E-1
2,507812E+3	3,344768E-1	2,507812E+3	3,582268E-1	2,507812E+3	4,591358E-1	2,507812E+3	4,818238E-1	2,507812E+3	5,053643E-1
2,509375E+3	3,310868E-1	2,509375E+3	3,609070E-1	2,509375E+3	4,654672E-1	2,509375E+3	4,805659E-1	2,509375E+3	5,101658E-1
2,510937E+3	3,254832E-1	2,510937E+3	3,571565E-1	2,510937E+3	4,529501E-1	2,510937E+3	4,783946E-1	2,510937E+3	5,099471E-1
2,512500E+3	3,289026E-1	2,512500E+3	3,533906E-1	2,512500E+3	4,501751E-1	2,512500E+3	4,761099E-1	2,512500E+3	5,051280E-1
2,514062E+3	3,286118E-1	2,514062E+3	3,516626E-1	2,514062E+3	4,491089E-1	2,514062E+3	4,770750E-1	2,514062E+3	4,920200E-1
2,515625E+3	3,208867E-1	2,515625E+3	3,536340E-1	2,515625E+3	4,501601E-1	2,515625E+3	4,773919E-1	2,515625E+3	4,970104E-1
2,517187E+3	3,267034E-1	2,517187E+3	3,507287E-1	2,517187E+3	4,506613E-1	2,517187E+3	4,682046E-1	2,517187E+3	4,973236E-1
2,518750E+3	3,260914E-1	2,518750E+3	3,491703E-1	2,518750E+3	4,477014E-1	2,518750E+3	4,685988E-1	2,518750E+3	4,993598E-1
2,520312E+3	3,239226E-1	2,520312E+3	3,480162E-1	2,520312E+3	4,445949E-1	2,520312E+3	4,752225E-1	2,520312E+3	4,991881E-1
2,521875E+3	3,243031E-1	2,521875E+3	3,487012E-1	2,521875E+3	4,427091E-1	2,521875E+3	4,827915E-1	2,521875E+3	5,016539E-1
2,523437E+3	3,252587E-1	2,523437E+3	3,474235E-1	2,523437E+3	4,464986E-1	2,523437E+3	4,709757E-1	2,523437E+3	5,088395E-1
2,525000E+3	3,269326E-1	2,525000E+3	3,485058E-1	2,525000E+3	4,482059E-1	2,525000E+3	4,644610E-1	2,525000E+3	5,010148E-1
2,526562E+3	3,153035E-1	2,526562E+3	3,434111E-1	2,526562E+3	4,374765E-1	2,526562E+3	4,652824E-1	2,526562E+3	4,915259E-1
2,528125E+3	3,163628E-1	2,528125E+3	3,408605E-1	2,528125E+3	4,341092E-1	2,528125E+3	4,676206E-1	2,528125E+3	4,928417E-1
2,529687E+3	3,164292E-1	2,529687E+3	3,452492E-1	2,529687E+3	4,378354E-1	2,529687E+3	4,627617E-1	2,529687E+3	4,954557E-1
2,531250E+3	3,181772E-1	2,531250E+3	3,431344E-1	2,531250E+3	4,391428E-1	2,531250E+3	4,643990E-1	2,531250E+3	5,014261E-1
2,532812E+3	3,165484E-1	2,532812E+3	3,402989E-1	2,532812E+3	4,518077E-1	2,532812E+3	4,562376E-1	2,532812E+3	4,842082E-1
2,534375E+3	3,161175E-1	2,534375E+3	3,412020E-1	2,534375E+3	4,477763E-1	2,534375E+3	4,665301E-1	2,534375E+3	4,832250E-1
2,535937E+3	3,164415E-1	2,535937E+3	3,441809E-1	2,535937E+3	4,411230E-1	2,535937E+3	4,661116E-1	2,535937E+3	4,839940E-1
2,537500E+3	3,130987E-1	2,537500E+3	3,418364E-1	2,537500E+3	4,365510E-1	2,537500E+3	4,734226E-1	2,537500E+3	4,854134E-1
2,539062E+3	3,100839E-1	2,539062E+3	3,401586E-1	2,539062E+3	4,375580E-1	2,539062E+3	4,690219E-1	2,539062E+3	4,842670E-1
2,540625E+3	3,085289E-1	2,540625E+3	3,376016E-1	2,540625E+3	4,399507E-1	2,540625E+3	4,631738E-1	2,540625E+3	4,997444E-1
2,542187E+3	3,131289E-1	2,542187E+3	3,359798E-1	2,542187E+3	4,385802E-1	2,542187E+3	4,623870E-1	2,542187E+3	4,945041E-1
2,543750E+3	3,138064E-1	2,543750E+3	3,322445E-1	2,543750E+3	4,345537E-1	2,543750E+3	4,679674E-1	2,543750E+3	5,002541E-1
2,545312E+3	3,163107E-1	2,545312E+3	3,330214E-1	2,545312E+3	4,293687E-1	2,545312E+3	4,599582E-1	2,545312E+3	5,018854E-1
2,546875E+3	3,138603E-1	2,546875E+3	3,341940E-1	2,546875E+3	4,243484E-1	2,546875E+3	4,581359E-1	2,546875E+3	4,953636E-1
2,548437E+3	3,088231E-1	2,548437E+3	3,290914E-1	2,548437E+3	4,297039E-1	2,548437E+3	4,546084E-1	2,548437E+3	4,823293E-1
2,550000E+3	3,067596E-1	2,550000E+3	3,319091E-1	2,550000E+3	4,280471E-1	2,550000E+3	4,567247E-1	2,550000E+3	4,750989E-1
2,551562E+3	3,040785E-1	2,551562E+3	3,301293E-1	2,551562E+3	4,314019E-1	2,551562E+3	4,526077E-1	2,551562E+3	4,709305E-1
2,553125E+3	3,049214E-1	2,553125E+3	3,256869E-1	2,553125E+3	4,333142E-1	2,553125E+3	4,503882E-1	2,553125E+3	4,755946E-1
2,554687E+3	3,039184E-1	2,554687E+3	3,284935E-1	2,554687E+3	4,178401E-1	2,554687E+3	4,561851E-1	2,554687E+3	4,745609E-1
2,556250E+3	3,009943E-1	2,556250E+3	3,248825E-1	2,556250E+3	4,183435E-1	2,556250E+3	4,521919E-1	2,556250E+3	4,758556E-1
2,557812E+3	3,012504E-1	2,557812E+3	3,206186E-1	2,557812E+3	4,274651E-1	2,557812E+3	4,372985E-1	2,557812E+3	4,808163E-1
2,559375E+3	3,002071E-1	2,559375E+3	3,229483E-1	2,559375E+3	4,263307E-1	2,559375E+3	4,380429E-1	2,559375E+3	4,849540E-1
2,560937E+3	3,004308E-1	2,560937E+3	3,228273E-1	2,560937E+3	4,252640E-1	2,560937E+3	4,453725E-1	2,560937E+3	4,772645E-1
2,562500E+3	2,978402E-1	2,562500E+3	3,255440E-1	2,562500E+3	4,243599E-1	2,562500E+3	4,507628E-1	2,562500E+3	4,761489E-1
2,564062E+3	2,979839E-1	2,564062E+3	3,240809E-1	2,564062E+3	4,240681E-1	2,564062E+3	4,477648E-1	2,564062E+3	4,862997E-1
2,565625E+3	2,972053E-1	2,565625E+3	3,208565E-1	2,565625E+3	4,187142E-1	2,565625E+3	4,460415E-1	2,565625E+3	4,675060E-1
2,567187E+3	3,020151E-1	2,567187E+3	3,218031E-1	2,567187E+3	4,220488E-1	2,567187E+3	4,526339E-1	2,567187E+3	4,591622E-1
2,568750E+3	2,984011E-1	2,568750E+3	3,188762E-1	2,568750E+3	4,210547E-1	2,568750E+3	4,502424E-1	2,568750E+3	4,617804E-1
2,570312E+3	2,921028E-1	2,570312E+3	3,175367E-1	2,570312E+3	4,165899E-1	2,570312E+3	4,428284E-1	2,570312E+3	4,692192E-1
2,571875E+3	2,924441E-1	2,571875E+3	3,194060E-1	2,571875E+3	4,135149E-1	2,571875E+3	4,402037E-1	2,571875E+3	4,736513E-1
2,573437E+3	2,929851E-1	2,573437E+3	3,163914E-1	2,573437E+3	4,137040E-1	2,573437E+3	4,410270E-1	2,573437E+3	4,808406E-1
2,575000E+3	2,963880E-1	2,575000E+3	3,173373E-1	2,575000E+3	4,123106E-1	2,575000E+3	4,409170E-1	2,575000E+3	4,849402E-1
2,576562E+3	2,940184E-1	2,576562E+3	3,152898E-1	2,576562E+3	4,063337E-1	2,576562E+3	4,398314E-1	2,576562E+3	4,781749E-1
2,578125E+3	2,893510E-1	2,578125E+3	3,131102E-1	2,578125E+3	4,097577E-1	2,578125E+3	4,374790E-1	2,578125E+3	4,760901E-1
2,579687E+3	2,891792E-1	2,579687E+3	3,132381E-1	2,579687E+3	4,079752E-1	2,579687E+3	4,353110E-1	2,579687E+3	4,722074E-1
2,581250E+3	2,900525E-1	2,581250E+3	3,121170E-1	2,581250E+3	4,105443E-1	2,581250E+3	4,343796E-1	2,581250E+3	4,668658E-1
2,582812E+3	2,875788E-1	2,582812E+3	3,101157E-1	2,582812E+3	4,040697E-1	2,582812E+3	4,392964E-1	2,582812E+3	4,665833E-1
2,584375E+3	2,858384E-1	2,584375E+3	3,090673E-1	2,584375E+3	4,013268E-1	2,584375E+3	4,371871E-1	2,584375E+3	4,548344E-1
2,585937E+3	2,838665E-1	2,585937E+3	3,084508E-1	2,585937E+3	4,044475E-1	2,585937E+3	4,356249E-1	2,585937E+3	4,633997E-1
2,587500E+3	2,852428E-1	2,587500E+3	3,089222E-1	2,587500E+3	4,074071E-1	2,587500E+3	4,341327E-1	2,587500E+3	4,607968E-1
2,589062E+3	2,887241E-1	2,589062E+3	3,092261E-1	2,589062E+3	4,024553E-1	2,589062E+3	4,393702E-1	2,589062E+3	4,574075E-1
2,590625E+3	2,852342E-1	2,590625E+3	3,028769E-1	2,590625E+3	4,029868E-1	2,590625E+3	4,346222E-1	2,590625E+3	4,514455E-1
2,592187E+3	2,826747E-1	2,592187E+3	3,041898E-1	2,592187E+3	4,018157E-1	2,592187E+3	4,329348E-1	2,592187E+3	4,562623E-1
2,593750E+3	2,807036E-1	2,593750E+3	3,039027E-1	2,593750E+3	3,951796E-1	2,593750E+3	4,326280E-1	2,593750E+3	4,726253E-1
2,595312E+3	2,835768E-1	2,595312E+3	3,041927E-1	2,595312E+3	3,931644E-1	2,595312E+3	4,290761E-1	2,595312E+3	4,689819E-1
2,596875E+3	2,786261E-1	2,596875E+3	3,048884E-1	2,596875E+3	3,958183E-1	2,596875E+3	4,218536E-1	2,596875E+3	4,640876E-1
2,598437E+3	2,735290E-1	2,598437E+3	3,028327E-1	2,598437E+3	3,937203E-1	2,598437E+3	4,246968E-1	2,598437E+3	4,651819E-1
2,600000E+3	2,804811E-1	2,600000E+3	3,039987E-1	2,600000E+3	3,988778E-1	2,600000E+3	4,308169E-1	2,600000E+3	4,719903E-1
2,601562E+3	2,838843E-1	2,601562E+3	3,023599E-1	2,601562E+3	3,970299E-1	2,601562E+3	4,263433E-1	2,601562E+3	4,639388E-1
2,603125E+3	2,826672E-1	2,603125E+3	3,020206E-1	2,603125E+3	3,972369E-1	2,603125E+3	4,291464E-1	2,603125E+3	4,588832E-1
2,604687E+3	2,784916E-1	2,604687E+3	3,011166E-1	2,604687E+3	3,947860E-1	2,604687E+3	4,306117E-1	2,604687E+3	4,621020E-1
2,606250E+3	2,767659E-1	2,606250E+3	2,994590E-1	2,606250E+3	3,920065E-1	2,606250E+3	4,260617E-1	2,606250E+3	4,567338E-1
2,607812E+3	2,732747E-1	2,607812E+3	2,954371E-1	2,607812E+3	3,916118E-1	2,607812E+3	4,197179E-1	2,607812E+3	4,412934E-1
2,609375E+3	2,714083E-1	2,609375E+3	2,994512E-1	2,609375E+3	3,938420E-1	2,609375E+3	4,180697E-1	2,609375E+3	4,467641E-1
2,610937E+3	2,750950E-1	2,610937E+3	2,958745E-1	2,610937E+3	3,904323E-1	2,610937E+3	4,148582E-1	2,610937E+3	4,615161E-1
2,612500E+3	2,748244E-1	2,612500E+3	2,926597E-1	2,612500E+3	3,928023E-1	2,612500E+3	4,124022E-1	2,612500E+3	4,590880E-1
2,614062E+3	2,696790E-1	2,614062E+3	2,891190E-1	2,614062E+3	3,905966E-1	2,614062E+3	4,099952E-1	2,614062E+3	4,603323E-1
2,615625E+3	2,701275E-1	2,615625E+3	2,904746E-1	2,615625E+3	3,824266E-1	2,615625E+3	4,146456E-1	2,615625E+3	4,553694E-1
2,617187E+3	2,725134E-1	2,617187E+3	2,916257E-1	2,617187E+3	3,864603E-1	2,617187E+3	4,112888E-1	2,617187E+3	4,430787E-1
2,618750E+3	2,689355E-1	2,618750E+3	2,945098E-1	2,618750E+3	3,834947E-1	2,618750E+3	4,117564E-1	2,618750E+3	4,434668E-1
2,620312E+3	2,684291E-1	2,620312E+3	2,892608E-1	2,620312E+3	3,829314E-1	2,620312E+3	4,085043E-1	2,620312E+3	4,411600E-1
2,621875E+3	2,729794E-1	2,621875E+3	2,891720E-1	2,621875E+3	3,874190E-1	2,621875E+3	4,131280E-1	2,621875E+3	4,382643E-1
2,623437E+3	2,694400E-1	2,623437E+3	2,893633E-1	2,623437E+3	3,835565E-1	2,623437E+3	4,141464E-1	2,623437E+3	4,410750E-1
2,625000E+3	2,688345E-1	2,625000E+3	2,885009E-1	2,625000E+3	3,811589E-1	2,625000E+3	4,022677E-1	2,625000E+3	4,428283E-1
2,626562E+3	2,641761E-1	2,626562E+3	2,896552E-1	2,626562E+3	3,797718E-1	2,626562E+3	4,031384E-1	2,626562E+3	4,379819E-1
2,628125E+3	2,664817E-1	2,628125E+3	2,851518E-1	2,628125E+3	3,778368E-1	2,628125E+3	4,113084E-1	2,628125E+3	4,347990E-1
2,629687E+3	2,641312E-1	2,629687E+3	2,840569E-1	2,629687E+3	3,790995E-1	2,629687E+3	4,077585E-1	2,629687E+3	4,413663E-1
2,631250E+3	2,618300E-1	2,631250E+3	2,835817E-1	2,631250E+3	3,809639E-1	2,631250E+3	4,061554E-1	2,631250E+3	4,386602E-1
2,632812E+3	2,623273E-1	2,632812E+3	2,854750E-1	2,632812E+3	3,861874E-1	2,632812E+3	4,067483E-1	2,632812E+3	4,509589E-1
2,634375E+3	2,614428E-1	2,634375E+3	2,870197E-1	2,634375E+3	3,844905E-1	2,634375E+3	4,081941E-1	2,634375E+3	4,534743E-1
2,635937E+3	2,586613E-1	2,635937E+3	2,840909E-1	2,635937E+3	3,781478E-1	2,635937E+3	4,047916E-1	2,635937E+3	4,436270E-1
2,637500E+3	2,626774E-1	2,637500E+3	2,827878E-1	2,637500E+3	3,730628E-1	2,637500E+3	4,048447E-1	2,637500E+3	4,530087E-1
