Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
2,718750E+3	6,736101E-1	2,718750E+3	-2,964709E-1	2,718750E+3	6,733674E-1	2,718750E+3	-2,967091E-1	2,718750E+3	6,709158E-1	2,718750E+3	-2,918882E-1	2,718750E+3	6,693347E-1	2,718750E+3	-2,953665E-1
2,720312E+3	6,742967E-1	2,720312E+3	-3,019200E-1	2,720312E+3	6,687946E-1	2,720312E+3	-3,019139E-1	2,720312E+3	6,657000E-1	2,720312E+3	-3,054296E-1	2,720312E+3	6,681675E-1	2,720312E+3	-3,016918E-1
2,721875E+3	6,713722E-1	2,721875E+3	-3,109907E-1	2,721875E+3	6,657434E-1	2,721875E+3	-3,105034E-1	2,721875E+3	6,652158E-1	2,721875E+3	-3,125960E-1	2,721875E+3	6,647041E-1	2,721875E+3	-3,136558E-1
2,723437E+3	6,661804E-1	2,723437E+3	-3,198663E-1	2,723437E+3	6,609453E-1	2,723437E+3	-3,176715E-1	2,723437E+3	6,644077E-1	2,723437E+3	-3,197013E-1	2,723437E+3	6,621435E-1	2,723437E+3	-3,204265E-1
2,725000E+3	6,617099E-1	2,725000E+3	-3,301157E-1	2,725000E+3	6,608382E-1	2,725000E+3	-3,294295E-1	2,725000E+3	6,592899E-1	2,725000E+3	-3,291333E-1	2,725000E+3	6,565031E-1	2,725000E+3	-3,278750E-1
2,726562E+3	6,613021E-1	2,726562E+3	-3,425364E-1	2,726562E+3	6,581778E-1	2,726562E+3	-3,364277E-1	2,726562E+3	6,583111E-1	2,726562E+3	-3,354523E-1	2,726562E+3	6,534367E-1	2,726562E+3	-3,349493E-1
2,728125E+3	6,573565E-1	2,728125E+3	-3,441299E-1	2,728125E+3	6,514660E-1	2,728125E+3	-3,460986E-1	2,728125E+3	6,573106E-1	2,728125E+3	-3,467139E-1	2,728125E+3	6,538693E-1	2,728125E+3	-3,421291E-1
2,729687E+3	6,472671E-1	2,729687E+3	-3,515720E-1	2,729687E+3	6,506004E-1	2,729687E+3	-3,525148E-1	2,729687E+3	6,523429E-1	2,729687E+3	-3,523067E-1	2,729687E+3	6,444076E-1	2,729687E+3	-3,509954E-1
2,731250E+3	6,451050E-1	2,731250E+3	-3,582584E-1	2,731250E+3	6,458428E-1	2,731250E+3	-3,590514E-1	2,731250E+3	6,451203E-1	2,731250E+3	-3,594955E-1	2,731250E+3	6,429825E-1	2,731250E+3	-3,575506E-1
2,732812E+3	6,462020E-1	2,732812E+3	-3,680524E-1	2,732812E+3	6,407989E-1	2,732812E+3	-3,663371E-1	2,732812E+3	6,388069E-1	2,732812E+3	-3,647237E-1	2,732812E+3	6,388095E-1	2,732812E+3	-3,643094E-1
2,734375E+3	6,418803E-1	2,734375E+3	-3,766740E-1	2,734375E+3	6,353365E-1	2,734375E+3	-3,736100E-1	2,734375E+3	6,325756E-1	2,734375E+3	-3,757516E-1	2,734375E+3	6,318519E-1	2,734375E+3	-3,744623E-1
2,735937E+3	6,369223E-1	2,735937E+3	-3,806430E-1	2,735937E+3	6,314559E-1	2,735937E+3	-3,793059E-1	2,735937E+3	6,302416E-1	2,735937E+3	-3,810460E-1	2,735937E+3	6,275439E-1	2,735937E+3	-3,796925E-1
2,737500E+3	6,295427E-1	2,737500E+3	-3,875050E-1	2,737500E+3	6,246132E-1	2,737500E+3	-3,912672E-1	2,737500E+3	6,244736E-1	2,737500E+3	-3,860201E-1	2,737500E+3	6,231518E-1	2,737500E+3	-3,872495E-1
2,739062E+3	6,212748E-1	2,739062E+3	-3,938334E-1	2,739062E+3	6,216535E-1	2,739062E+3	-3,959863E-1	2,739062E+3	6,180040E-1	2,739062E+3	-3,947212E-1	2,739062E+3	6,198830E-1	2,739062E+3	-3,955448E-1
2,740625E+3	6,157824E-1	2,740625E+3	-4,012983E-1	2,740625E+3	6,163009E-1	2,740625E+3	-4,007449E-1	2,740625E+3	6,167762E-1	2,740625E+3	-4,015629E-1	2,740625E+3	6,142026E-1	2,740625E+3	-4,024350E-1
2,742187E+3	6,132303E-1	2,742187E+3	-4,102461E-1	2,742187E+3	6,117981E-1	2,742187E+3	-4,076072E-1	2,742187E+3	6,106888E-1	2,742187E+3	-4,102367E-1	2,742187E+3	6,072301E-1	2,742187E+3	-4,060804E-1
2,743750E+3	6,066346E-1	2,743750E+3	-4,096991E-1	2,743750E+3	6,062496E-1	2,743750E+3	-4,146955E-1	2,743750E+3	6,042628E-1	2,743750E+3	-4,143166E-1	2,743750E+3	6,011098E-1	2,743750E+3	-4,124428E-1
2,745312E+3	5,943395E-1	2,745312E+3	-4,222968E-1	2,745312E+3	5,988308E-1	2,745312E+3	-4,236917E-1	2,745312E+3	5,961428E-1	2,745312E+3	-4,255057E-1	2,745312E+3	5,952274E-1	2,745312E+3	-4,204695E-1
2,746875E+3	5,887919E-1	2,746875E+3	-4,238647E-1	2,746875E+3	5,892064E-1	2,746875E+3	-4,323030E-1	2,746875E+3	5,939409E-1	2,746875E+3	-4,310916E-1	2,746875E+3	5,880575E-1	2,746875E+3	-4,252585E-1
2,748437E+3	5,851183E-1	2,748437E+3	-4,321979E-1	2,748437E+3	5,856019E-1	2,748437E+3	-4,355758E-1	2,748437E+3	5,844498E-1	2,748437E+3	-4,346383E-1	2,748437E+3	5,797515E-1	2,748437E+3	-4,337948E-1
2,750000E+3	5,806074E-1	2,750000E+3	-4,425496E-1	2,750000E+3	5,779359E-1	2,750000E+3	-4,414416E-1	2,750000E+3	5,786366E-1	2,750000E+3	-4,406581E-1	2,750000E+3	5,747758E-1	2,750000E+3	-4,418531E-1
2,751562E+3	5,722905E-1	2,751562E+3	-4,503978E-1	2,751562E+3	5,690750E-1	2,751562E+3	-4,487029E-1	2,751562E+3	5,688479E-1	2,751562E+3	-4,503251E-1	2,751562E+3	5,689164E-1	2,751562E+3	-4,476521E-1
2,753125E+3	5,618074E-1	2,753125E+3	-4,511596E-1	2,753125E+3	5,633803E-1	2,753125E+3	-4,567652E-1	2,753125E+3	5,618163E-1	2,753125E+3	-4,563595E-1	2,753125E+3	5,629837E-1	2,753125E+3	-4,565357E-1
2,754687E+3	5,577119E-1	2,754687E+3	-4,602583E-1	2,754687E+3	5,520320E-1	2,754687E+3	-4,627812E-1	2,754687E+3	5,552041E-1	2,754687E+3	-4,600063E-1	2,754687E+3	5,549735E-1	2,754687E+3	-4,581330E-1
2,756250E+3	5,394159E-1	2,756250E+3	-4,751498E-1	2,756250E+3	5,481218E-1	2,756250E+3	-4,714038E-1	2,756250E+3	5,456378E-1	2,756250E+3	-4,709483E-1	2,756250E+3	5,476438E-1	2,756250E+3	-4,658467E-1
2,757812E+3	5,287415E-1	2,757812E+3	-4,778243E-1	2,757812E+3	5,379592E-1	2,757812E+3	-4,767050E-1	2,757812E+3	5,382081E-1	2,757812E+3	-4,717727E-1	2,757812E+3	5,418471E-1	2,757812E+3	-4,753745E-1
2,759375E+3	5,264871E-1	2,759375E+3	-4,782574E-1	2,759375E+3	5,286932E-1	2,759375E+3	-4,810999E-1	2,759375E+3	5,322478E-1	2,759375E+3	-4,768371E-1	2,759375E+3	5,312165E-1	2,759375E+3	-4,792392E-1
2,760937E+3	5,206568E-1	2,760937E+3	-4,778369E-1	2,760937E+3	5,225554E-1	2,760937E+3	-4,844897E-1	2,760937E+3	5,133156E-1	2,760937E+3	-4,895277E-1	2,760937E+3	5,167993E-1	2,760937E+3	-4,870489E-1
2,762500E+3	5,131116E-1	2,762500E+3	-4,863192E-1	2,762500E+3	5,097756E-1	2,762500E+3	-4,908369E-1	2,762500E+3	5,108837E-1	2,762500E+3	-4,889640E-1	2,762500E+3	5,063912E-1	2,762500E+3	-4,911715E-1
2,764062E+3	5,017189E-1	2,764062E+3	-4,996606E-1	2,764062E+3	4,933972E-1	2,764062E+3	-4,998437E-1	2,764062E+3	5,061151E-1	2,764062E+3	-4,945628E-1	2,764062E+3	4,967810E-1	2,764062E+3	-4,962343E-1
2,765625E+3	4,867314E-1	2,765625E+3	-5,035868E-1	2,765625E+3	4,881642E-1	2,765625E+3	-5,008275E-1	2,765625E+3	4,830416E-1	2,765625E+3	-5,041519E-1	2,765625E+3	4,885547E-1	2,765625E+3	-4,979353E-1
2,767187E+3	4,757060E-1	2,767187E+3	-5,081346E-1	2,767187E+3	4,756323E-1	2,767187E+3	-5,058953E-1	2,767187E+3	4,760888E-1	2,767187E+3	-5,045189E-1	2,767187E+3	4,746026E-1	2,767187E+3	-5,014319E-1
2,768750E+3	4,625571E-1	2,768750E+3	-5,064421E-1	2,768750E+3	4,667170E-1	2,768750E+3	-5,070180E-1	2,768750E+3	4,646803E-1	2,768750E+3	-5,088399E-1	2,768750E+3	4,655842E-1	2,768750E+3	-5,059093E-1
2,770312E+3	4,516563E-1	2,770312E+3	-5,096636E-1	2,770312E+3	4,534175E-1	2,770312E+3	-5,083321E-1	2,770312E+3	4,546580E-1	2,770312E+3	-5,111430E-1	2,770312E+3	4,514115E-1	2,770312E+3	-5,107304E-1
2,771875E+3	4,404987E-1	2,771875E+3	-5,114136E-1	2,771875E+3	4,408136E-1	2,771875E+3	-5,139610E-1	2,771875E+3	4,421525E-1	2,771875E+3	-5,143648E-1	2,771875E+3	4,428792E-1	2,771875E+3	-5,121122E-1
2,773437E+3	4,237408E-1	2,773437E+3	-5,122360E-1	2,773437E+3	4,281180E-1	2,773437E+3	-5,154937E-1	2,773437E+3	4,284144E-1	2,773437E+3	-5,136490E-1	2,773437E+3	4,289959E-1	2,773437E+3	-5,136143E-1
2,775000E+3	4,144925E-1	2,775000E+3	-5,087358E-1	2,775000E+3	4,183796E-1	2,775000E+3	-5,113600E-1	2,775000E+3	4,144776E-1	2,775000E+3	-5,133957E-1	2,775000E+3	4,149095E-1	2,775000E+3	-5,142584E-1
2,776562E+3	4,045253E-1	2,776562E+3	-5,089856E-1	2,776562E+3	4,002039E-1	2,776562E+3	-5,160239E-1	2,776562E+3	4,042977E-1	2,776562E+3	-5,155860E-1	2,776562E+3	4,025018E-1	2,776562E+3	-5,136884E-1
2,778125E+3	3,906437E-1	2,778125E+3	-5,087925E-1	2,778125E+3	3,906933E-1	2,778125E+3	-5,138250E-1	2,778125E+3	3,938359E-1	2,778125E+3	-5,164763E-1	2,778125E+3	3,920721E-1	2,778125E+3	-5,137550E-1
2,779687E+3	3,795924E-1	2,779687E+3	-5,100211E-1	2,779687E+3	3,804809E-1	2,779687E+3	-5,134356E-1	2,779687E+3	3,791343E-1	2,779687E+3	-5,156205E-1	2,779687E+3	3,790773E-1	2,779687E+3	-5,125218E-1
2,781250E+3	3,662954E-1	2,781250E+3	-5,058928E-1	2,781250E+3	3,677569E-1	2,781250E+3	-5,099494E-1	2,781250E+3	3,689054E-1	2,781250E+3	-5,134606E-1	2,781250E+3	3,646908E-1	2,781250E+3	-5,081873E-1
2,782812E+3	3,573756E-1	2,782812E+3	-4,996108E-1	2,782812E+3	3,573039E-1	2,782812E+3	-5,063399E-1	2,782812E+3	3,557748E-1	2,782812E+3	-5,091110E-1	2,782812E+3	3,524970E-1	2,782812E+3	-5,041658E-1
2,784375E+3	3,462665E-1	2,784375E+3	-4,946119E-1	2,784375E+3	3,435450E-1	2,784375E+3	-5,015587E-1	2,784375E+3	3,460856E-1	2,784375E+3	-5,054500E-1	2,784375E+3	3,434764E-1	2,784375E+3	-5,051426E-1
2,785937E+3	3,361410E-1	2,785937E+3	-4,974324E-1	2,785937E+3	3,323517E-1	2,785937E+3	-4,981987E-1	2,785937E+3	3,345448E-1	2,785937E+3	-5,041987E-1	2,785937E+3	3,332473E-1	2,785937E+3	-4,995489E-1
2,787500E+3	3,245375E-1	2,787500E+3	-4,945559E-1	2,787500E+3	3,224732E-1	2,787500E+3	-4,941350E-1	2,787500E+3	3,214865E-1	2,787500E+3	-4,963578E-1	2,787500E+3	3,209878E-1	2,787500E+3	-4,925148E-1
2,789062E+3	3,158957E-1	2,789062E+3	-4,834225E-1	2,789062E+3	3,141450E-1	2,789062E+3	-4,893779E-1	2,789062E+3	3,121636E-1	2,789062E+3	-4,905731E-1	2,789062E+3	3,109546E-1	2,789062E+3	-4,885817E-1
2,790625E+3	3,087157E-1	2,790625E+3	-4,788474E-1	2,790625E+3	3,024764E-1	2,790625E+3	-4,828159E-1	2,790625E+3	3,028149E-1	2,790625E+3	-4,850230E-1	2,790625E+3	3,070469E-1	2,790625E+3	-4,809975E-1
2,792187E+3	3,017431E-1	2,792187E+3	-4,733999E-1	2,792187E+3	2,983515E-1	2,792187E+3	-4,770683E-1	2,792187E+3	2,947534E-1	2,792187E+3	-4,770957E-1	2,792187E+3	2,932429E-1	2,792187E+3	-4,756940E-1
2,793750E+3	2,911093E-1	2,793750E+3	-4,655591E-1	2,793750E+3	2,900465E-1	2,793750E+3	-4,690911E-1	2,793750E+3	2,870038E-1	2,793750E+3	-4,704466E-1	2,793750E+3	2,878465E-1	2,793750E+3	-4,692545E-1
2,795312E+3	2,852641E-1	2,795312E+3	-4,615440E-1	2,795312E+3	2,836415E-1	2,795312E+3	-4,633975E-1	2,795312E+3	2,813950E-1	2,795312E+3	-4,659312E-1	2,795312E+3	2,812985E-1	2,795312E+3	-4,616890E-1
2,796875E+3	2,789280E-1	2,796875E+3	-4,536505E-1	2,796875E+3	2,790418E-1	2,796875E+3	-4,572196E-1	2,796875E+3	2,737228E-1	2,796875E+3	-4,582128E-1	2,796875E+3	2,755257E-1	2,796875E+3	-4,547907E-1
2,798437E+3	2,779778E-1	2,798437E+3	-4,474287E-1	2,798437E+3	2,722311E-1	2,798437E+3	-4,517415E-1	2,798437E+3	2,715688E-1	2,798437E+3	-4,518097E-1	2,798437E+3	2,704397E-1	2,798437E+3	-4,474296E-1
2,800000E+3	2,770604E-1	2,800000E+3	-4,417964E-1	2,800000E+3	2,695431E-1	2,800000E+3	-4,453473E-1	2,800000E+3	2,675459E-1	2,800000E+3	-4,444677E-1	2,800000E+3	2,683825E-1	2,800000E+3	-4,422600E-1
2,801562E+3	2,748109E-1	2,801562E+3	-4,385407E-1	2,801562E+3	2,674636E-1	2,801562E+3	-4,392740E-1	2,801562E+3	2,657640E-1	2,801562E+3	-4,394871E-1	2,801562E+3	2,684759E-1	2,801562E+3	-4,379518E-1
2,803125E+3	2,715591E-1	2,803125E+3	-4,342649E-1	2,803125E+3	2,651101E-1	2,803125E+3	-4,354486E-1	2,803125E+3	2,618249E-1	2,803125E+3	-4,347611E-1	2,803125E+3	2,647236E-1	2,803125E+3	-4,327496E-1
2,804687E+3	2,700787E-1	2,804687E+3	-4,325806E-1	2,804687E+3	2,630500E-1	2,804687E+3	-4,324660E-1	2,804687E+3	2,623430E-1	2,804687E+3	-4,309458E-1	2,804687E+3	2,629832E-1	2,804687E+3	-4,289761E-1
2,806250E+3	2,681863E-1	2,806250E+3	-4,348403E-1	2,806250E+3	2,623861E-1	2,806250E+3	-4,304632E-1	2,806250E+3	2,583846E-1	2,806250E+3	-4,278418E-1	2,806250E+3	2,627957E-1	2,806250E+3	-4,260210E-1
2,807812E+3	2,656167E-1	2,807812E+3	-4,336497E-1	2,807812E+3	2,613698E-1	2,807812E+3	-4,306595E-1	2,807812E+3	2,577371E-1	2,807812E+3	-4,278838E-1	2,807812E+3	2,611863E-1	2,807812E+3	-4,269957E-1
2,809375E+3	2,616019E-1	2,809375E+3	-4,340630E-1	2,809375E+3	2,576167E-1	2,809375E+3	-4,312973E-1	2,809375E+3	2,559889E-1	2,809375E+3	-4,293592E-1	2,809375E+3	2,584892E-1	2,809375E+3	-4,294926E-1
2,810937E+3	2,589943E-1	2,810937E+3	-4,363584E-1	2,810937E+3	2,550870E-1	2,810937E+3	-4,334680E-1	2,810937E+3	2,523287E-1	2,810937E+3	-4,296142E-1	2,810937E+3	2,566060E-1	2,810937E+3	-4,266172E-1
2,812500E+3	2,561830E-1	2,812500E+3	-4,362307E-1	2,812500E+3	2,528092E-1	2,812500E+3	-4,356733E-1	2,812500E+3	2,489721E-1	2,812500E+3	-4,316279E-1	2,812500E+3	2,511219E-1	2,812500E+3	-4,291397E-1
2,814062E+3	2,472749E-1	2,814062E+3	-4,381792E-1	2,814062E+3	2,454282E-1	2,814062E+3	-4,375295E-1	2,814062E+3	2,452487E-1	2,814062E+3	-4,330460E-1	2,814062E+3	2,478390E-1	2,814062E+3	-4,311092E-1
2,815625E+3	2,362370E-1	2,815625E+3	-4,477844E-1	2,815625E+3	2,402642E-1	2,815625E+3	-4,393936E-1	2,815625E+3	2,393096E-1	2,815625E+3	-4,351923E-1	2,815625E+3	2,418974E-1	2,815625E+3	-4,351188E-1
2,817187E+3	2,203518E-1	2,817187E+3	-4,510572E-1	2,817187E+3	2,323992E-1	2,817187E+3	-4,414751E-1	2,817187E+3	2,300242E-1	2,817187E+3	-4,382113E-1	2,817187E+3	2,328089E-1	2,817187E+3	-4,394674E-1
2,818750E+3	2,186849E-1	2,818750E+3	-4,487550E-1	2,818750E+3	2,100329E-1	2,818750E+3	-4,517050E-1	2,818750E+3	2,193232E-1	2,818750E+3	-4,439577E-1	2,818750E+3	2,237029E-1	2,818750E+3	-4,405464E-1
2,820312E+3	2,167258E-1	2,820312E+3	-4,467889E-1	2,820312E+3	2,116490E-1	2,820312E+3	-4,453424E-1	2,820312E+3	2,119934E-1	2,820312E+3	-4,443532E-1	2,820312E+3	2,155617E-1	2,820312E+3	-4,443504E-1
2,821875E+3	2,158957E-1	2,821875E+3	-4,426242E-1	2,821875E+3	2,109127E-1	2,821875E+3	-4,420043E-1	2,821875E+3	2,027561E-1	2,821875E+3	-4,451695E-1	2,821875E+3	2,018282E-1	2,821875E+3	-4,418648E-1
2,823437E+3	1,872735E-1	2,823437E+3	-4,443198E-1	2,823437E+3	1,849550E-1	2,823437E+3	-4,441653E-1	2,823437E+3	1,862821E-1	2,823437E+3	-4,450087E-1	2,823437E+3	1,900317E-1	2,823437E+3	-4,410722E-1
2,825000E+3	1,716111E-1	2,825000E+3	-4,451985E-1	2,825000E+3	1,712052E-1	2,825000E+3	-4,419395E-1	2,825000E+3	1,754887E-1	2,825000E+3	-4,406585E-1	2,825000E+3	1,778465E-1	2,825000E+3	-4,419117E-1
2,826562E+3	1,565154E-1	2,826562E+3	-4,416962E-1	2,826562E+3	1,600507E-1	2,826562E+3	-4,398019E-1	2,826562E+3	1,616039E-1	2,826562E+3	-4,378048E-1	2,826562E+3	1,630823E-1	2,826562E+3	-4,356025E-1
2,828125E+3	1,448884E-1	2,828125E+3	-4,341437E-1	2,828125E+3	1,426443E-1	2,828125E+3	-4,337423E-1	2,828125E+3	1,447379E-1	2,828125E+3	-4,349804E-1	2,828125E+3	1,523340E-1	2,828125E+3	-4,313890E-1
2,829687E+3	1,286022E-1	2,829687E+3	-4,264754E-1	2,829687E+3	1,354488E-1	2,829687E+3	-4,262639E-1	2,829687E+3	1,330697E-1	2,829687E+3	-4,269279E-1	2,829687E+3	1,381929E-1	2,829687E+3	-4,261065E-1
2,831250E+3	1,168535E-1	2,831250E+3	-4,191575E-1	2,831250E+3	1,174095E-1	2,831250E+3	-4,194881E-1	2,831250E+3	1,208750E-1	2,831250E+3	-4,167137E-1	2,831250E+3	1,238487E-1	2,831250E+3	-4,163204E-1
2,832812E+3	1,047161E-1	2,832812E+3	-4,065427E-1	2,832812E+3	1,036884E-1	2,832812E+3	-4,085426E-1	2,832812E+3	1,050717E-1	2,832812E+3	-4,074056E-1	2,832812E+3	1,114307E-1	2,832812E+3	-4,059872E-1
2,834375E+3	9,524302E-2	2,834375E+3	-3,922004E-1	2,834375E+3	9,320857E-2	2,834375E+3	-3,972629E-1	2,834375E+3	9,528357E-2	2,834375E+3	-3,962404E-1	2,834375E+3	9,915713E-2	2,834375E+3	-3,980217E-1
2,835937E+3	8,557316E-2	2,835937E+3	-3,826464E-1	2,835937E+3	8,265936E-2	2,835937E+3	-3,850911E-1	2,835937E+3	8,456497E-2	2,835937E+3	-3,851134E-1	2,835937E+3	8,767324E-2	2,835937E+3	-3,845809E-1
2,837500E+3	7,303142E-2	2,837500E+3	-3,647244E-1	2,837500E+3	7,297817E-2	2,837500E+3	-3,700905E-1	2,837500E+3	7,384053E-2	2,837500E+3	-3,722620E-1	2,837500E+3	7,888049E-2	2,837500E+3	-3,699797E-1
2,839062E+3	6,734067E-2	2,839062E+3	-3,513823E-1	2,839062E+3	6,577040E-2	2,839062E+3	-3,531753E-1	2,839062E+3	6,673490E-2	2,839062E+3	-3,561735E-1	2,839062E+3	7,042345E-2	2,839062E+3	-3,547215E-1
2,840625E+3	6,223669E-2	2,840625E+3	-3,323119E-1	2,840625E+3	6,029665E-2	2,840625E+3	-3,369636E-1	2,840625E+3	6,025258E-2	2,840625E+3	-3,416536E-1	2,840625E+3	6,610671E-2	2,840625E+3	-3,405061E-1
2,842187E+3	5,932886E-2	2,842187E+3	-3,191627E-1	2,842187E+3	5,701893E-2	2,842187E+3	-3,216063E-1	2,842187E+3	5,498437E-2	2,842187E+3	-3,231698E-1	2,842187E+3	5,988955E-2	2,842187E+3	-3,229371E-1
2,843750E+3	5,544878E-2	2,843750E+3	-3,015330E-1	2,843750E+3	5,364956E-2	2,843750E+3	-3,041606E-1	2,843750E+3	5,180873E-2	2,843750E+3	-3,074232E-1	2,843750E+3	5,860024E-2	2,843750E+3	-3,085782E-1
2,845312E+3	5,730456E-2	2,845312E+3	-2,860655E-1	2,845312E+3	5,227109E-2	2,845312E+3	-2,907193E-1	2,845312E+3	5,156339E-2	2,845312E+3	-2,918612E-1	2,845312E+3	5,950767E-2	2,845312E+3	-2,922595E-1
2,846875E+3	6,561958E-2	2,846875E+3	-2,692158E-1	2,846875E+3	5,440564E-2	2,846875E+3	-2,733441E-1	2,846875E+3	5,342999E-2	2,846875E+3	-2,745902E-1	2,846875E+3	5,868080E-2	2,846875E+3	-2,768068E-1
2,848437E+3	6,870583E-2	2,848437E+3	-2,564554E-1	2,848437E+3	6,015521E-2	2,848437E+3	-2,563371E-1	2,848437E+3	5,643915E-2	2,848437E+3	-2,601966E-1	2,848437E+3	6,196238E-2	2,848437E+3	-2,615867E-1
2,850000E+3	7,370638E-2	2,850000E+3	-2,409898E-1	2,850000E+3	6,526326E-2	2,850000E+3	-2,444222E-1	2,850000E+3	6,228492E-2	2,850000E+3	-2,451543E-1	2,850000E+3	6,828420E-2	2,850000E+3	-2,485742E-1
2,851562E+3	7,898601E-2	2,851562E+3	-2,312785E-1	2,851562E+3	7,324028E-2	2,851562E+3	-2,303848E-1	2,851562E+3	6,938542E-2	2,851562E+3	-2,319675E-1	2,851562E+3	7,598384E-2	2,851562E+3	-2,353815E-1
2,853125E+3	8,820349E-2	2,853125E+3	-2,201770E-1	2,853125E+3	8,313624E-2	2,853125E+3	-2,212901E-1	2,853125E+3	7,981572E-2	2,853125E+3	-2,204747E-1	2,853125E+3	8,245211E-2	2,853125E+3	-2,252658E-1
2,854687E+3	1,010026E-1	2,854687E+3	-2,137304E-1	2,854687E+3	9,252813E-2	2,854687E+3	-2,114943E-1	2,854687E+3	8,639211E-2	2,854687E+3	-2,116805E-1	2,854687E+3	9,108874E-2	2,854687E+3	-2,162895E-1
2,856250E+3	1,101856E-1	2,856250E+3	-2,064412E-1	2,856250E+3	1,038712E-1	2,856250E+3	-2,044751E-1	2,856250E+3	9,898860E-2	2,856250E+3	-2,034430E-1	2,856250E+3	1,017046E-1	2,856250E+3	-2,092398E-1
2,857812E+3	1,205655E-1	2,857812E+3	-2,038265E-1	2,857812E+3	1,147112E-1	2,857812E+3	-2,005833E-1	2,857812E+3	1,095425E-1	2,857812E+3	-1,992449E-1	2,857812E+3	1,117536E-1	2,857812E+3	-2,048298E-1
2,859375E+3	1,326695E-1	2,859375E+3	-2,044688E-1	2,859375E+3	1,243349E-1	2,859375E+3	-1,975304E-1	2,859375E+3	1,199610E-1	2,859375E+3	-1,959870E-1	2,859375E+3	1,232211E-1	2,859375E+3	-2,038882E-1
2,860937E+3	1,441597E-1	2,860937E+3	-2,046355E-1	2,860937E+3	1,358932E-1	2,860937E+3	-1,981446E-1	2,860937E+3	1,303556E-1	2,860937E+3	-1,953362E-1	2,860937E+3	1,339265E-1	2,860937E+3	-2,006367E-1
2,862500E+3	1,542412E-1	2,862500E+3	-2,070629E-1	2,862500E+3	1,445039E-1	2,862500E+3	-1,992490E-1	2,862500E+3	1,407243E-1	2,862500E+3	-1,978205E-1	2,862500E+3	1,422627E-1	2,862500E+3	-2,031149E-1
2,864062E+3	1,607961E-1	2,864062E+3	-2,124974E-1	2,864062E+3	1,533138E-1	2,864062E+3	-2,036382E-1	2,864062E+3	1,492095E-1	2,864062E+3	-2,012284E-1	2,864062E+3	1,514140E-1	2,864062E+3	-2,072174E-1
2,865625E+3	1,644889E-1	2,865625E+3	-2,193687E-1	2,865625E+3	1,612692E-1	2,865625E+3	-2,103673E-1	2,865625E+3	1,566697E-1	2,865625E+3	-2,056916E-1	2,865625E+3	1,582818E-1	2,865625E+3	-2,125965E-1
2,867187E+3	1,691446E-1	2,867187E+3	-2,269469E-1	2,867187E+3	1,685858E-1	2,867187E+3	-2,174294E-1	2,867187E+3	1,631902E-1	2,867187E+3	-2,126414E-1	2,867187E+3	1,634994E-1	2,867187E+3	-2,174133E-1
2,868750E+3	1,755780E-1	2,868750E+3	-2,367599E-1	2,868750E+3	1,714678E-1	2,868750E+3	-2,234712E-1	2,868750E+3	1,687285E-1	2,868750E+3	-2,196090E-1	2,868750E+3	1,665762E-1	2,868750E+3	-2,270029E-1
2,870312E+3	1,761499E-1	2,870312E+3	-2,452552E-1	2,870312E+3	1,742294E-1	2,870312E+3	-2,368549E-1	2,870312E+3	1,704311E-1	2,870312E+3	-2,298329E-1	2,870312E+3	1,691527E-1	2,870312E+3	-2,358471E-1
2,871875E+3	1,754347E-1	2,871875E+3	-2,560316E-1	2,871875E+3	1,733096E-1	2,871875E+3	-2,443516E-1	2,871875E+3	1,724056E-1	2,871875E+3	-2,406320E-1	2,871875E+3	1,676256E-1	2,871875E+3	-2,462996E-1
2,873437E+3	1,711713E-1	2,873437E+3	-2,666876E-1	2,873437E+3	1,711689E-1	2,873437E+3	-2,521276E-1	2,873437E+3	1,690914E-1	2,873437E+3	-2,481870E-1	2,873437E+3	1,652151E-1	2,873437E+3	-2,536157E-1
2,875000E+3	1,644332E-1	2,875000E+3	-2,778043E-1	2,875000E+3	1,672127E-1	2,875000E+3	-2,642722E-1	2,875000E+3	1,643706E-1	2,875000E+3	-2,600534E-1	2,875000E+3	1,607315E-1	2,875000E+3	-2,644281E-1
2,876562E+3	1,550470E-1	2,876562E+3	-2,869261E-1	2,876562E+3	1,594427E-1	2,876562E+3	-2,728657E-1	2,876562E+3	1,602461E-1	2,876562E+3	-2,675937E-1	2,876562E+3	1,572405E-1	2,876562E+3	-2,724013E-1
2,878125E+3	1,453893E-1	2,878125E+3	-2,938663E-1	2,878125E+3	1,509522E-1	2,878125E+3	-2,833851E-1	2,878125E+3	1,530147E-1	2,878125E+3	-2,761173E-1	2,878125E+3	1,473469E-1	2,878125E+3	-2,813100E-1
