Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	
2,668750E+3	6,937552E-1	2,668750E+3	7,035821E-1	2,668750E+3	7,099074E-1	2,668750E+3	7,107805E-1
2,670312E+3	6,771199E-1	2,670312E+3	6,881262E-1	2,670312E+3	6,906279E-1	2,670312E+3	6,928559E-1
2,671875E+3	6,604596E-1	2,671875E+3	6,679731E-1	2,671875E+3	6,770546E-1	2,671875E+3	6,755061E-1
2,673437E+3	6,399546E-1	2,673437E+3	6,521048E-1	2,673437E+3	6,551846E-1	2,673437E+3	6,578705E-1
2,675000E+3	6,238052E-1	2,675000E+3	6,312487E-1	2,675000E+3	6,409357E-1	2,675000E+3	6,425179E-1
2,676562E+3	6,123387E-1	2,676562E+3	6,169979E-1	2,676562E+3	6,269796E-1	2,676562E+3	6,255110E-1
2,678125E+3	5,957260E-1	2,678125E+3	6,038140E-1	2,678125E+3	6,090655E-1	2,678125E+3	6,102650E-1
2,679687E+3	5,829953E-1	2,679687E+3	5,899804E-1	2,679687E+3	5,942495E-1	2,679687E+3	5,934281E-1
2,681250E+3	5,713755E-1	2,681250E+3	5,751964E-1	2,681250E+3	5,791075E-1	2,681250E+3	5,845539E-1
2,682812E+3	5,610177E-1	2,682812E+3	5,632335E-1	2,682812E+3	5,694899E-1	2,682812E+3	5,696529E-1
2,684375E+3	5,466425E-1	2,684375E+3	5,554503E-1	2,684375E+3	5,594023E-1	2,684375E+3	5,564504E-1
2,685937E+3	5,368276E-1	2,685937E+3	5,461441E-1	2,685937E+3	5,490583E-1	2,685937E+3	5,502070E-1
2,687500E+3	5,302973E-1	2,687500E+3	5,325555E-1	2,687500E+3	5,396498E-1	2,687500E+3	5,392872E-1
2,689062E+3	5,248229E-1	2,689062E+3	5,283811E-1	2,689062E+3	5,333243E-1	2,689062E+3	5,311683E-1
2,690625E+3	5,165288E-1	2,690625E+3	5,231517E-1	2,690625E+3	5,297021E-1	2,690625E+3	5,295025E-1
2,692187E+3	5,162741E-1	2,692187E+3	5,171268E-1	2,692187E+3	5,191951E-1	2,692187E+3	5,167266E-1
2,693750E+3	5,134519E-1	2,693750E+3	5,140928E-1	2,693750E+3	5,122905E-1	2,693750E+3	5,185530E-1
2,695312E+3	5,077145E-1	2,695312E+3	5,124095E-1	2,695312E+3	5,112832E-1	2,695312E+3	5,141679E-1
2,696875E+3	5,027211E-1	2,696875E+3	5,064992E-1	2,696875E+3	5,092655E-1	2,696875E+3	5,118223E-1
2,698437E+3	5,016320E-1	2,698437E+3	4,976585E-1	2,698437E+3	5,027507E-1	2,698437E+3	5,094002E-1
2,700000E+3	5,001515E-1	2,700000E+3	4,990234E-1	2,700000E+3	5,004462E-1	2,700000E+3	5,038038E-1
2,701562E+3	4,996030E-1	2,701562E+3	4,989064E-1	2,701562E+3	4,993412E-1	2,701562E+3	5,014291E-1
2,703125E+3	4,968997E-1	2,703125E+3	4,954001E-1	2,703125E+3	4,923438E-1	2,703125E+3	4,982762E-1
2,704687E+3	4,879800E-1	2,704687E+3	4,911898E-1	2,704687E+3	4,919223E-1	2,704687E+3	4,922007E-1
2,706250E+3	4,842983E-1	2,706250E+3	4,877938E-1	2,706250E+3	4,880655E-1	2,706250E+3	4,893652E-1
2,707812E+3	4,849516E-1	2,707812E+3	4,838623E-1	2,707812E+3	4,869377E-1	2,707812E+3	4,886445E-1
2,709375E+3	4,795200E-1	2,709375E+3	4,817746E-1	2,709375E+3	4,838721E-1	2,709375E+3	4,783288E-1
2,710937E+3	4,767763E-1	2,710937E+3	4,779350E-1	2,710937E+3	4,764640E-1	2,710937E+3	4,785504E-1
2,712500E+3	4,696819E-1	2,712500E+3	4,739636E-1	2,712500E+3	4,726615E-1	2,712500E+3	4,773879E-1
2,714062E+3	4,636019E-1	2,714062E+3	4,715368E-1	2,714062E+3	4,707839E-1	2,714062E+3	4,730067E-1
2,715625E+3	4,650205E-1	2,715625E+3	4,631485E-1	2,715625E+3	4,679155E-1	2,715625E+3	4,678666E-1
2,717187E+3	4,574086E-1	2,717187E+3	4,625962E-1	2,717187E+3	4,642326E-1	2,717187E+3	4,652946E-1
2,718750E+3	4,583544E-1	2,718750E+3	4,585401E-1	2,718750E+3	4,646733E-1	2,718750E+3	4,647497E-1
2,720312E+3	4,541683E-1	2,720312E+3	4,615618E-1	2,720312E+3	4,635563E-1	2,720312E+3	4,625342E-1
2,721875E+3	4,525441E-1	2,721875E+3	4,603734E-1	2,721875E+3	4,597717E-1	2,721875E+3	4,597885E-1
2,723437E+3	4,538892E-1	2,723437E+3	4,622361E-1	2,723437E+3	4,563535E-1	2,723437E+3	4,588928E-1
2,725000E+3	4,531636E-1	2,725000E+3	4,547690E-1	2,725000E+3	4,570080E-1	2,725000E+3	4,615017E-1
2,726562E+3	4,453484E-1	2,726562E+3	4,536184E-1	2,726562E+3	4,540982E-1	2,726562E+3	4,608294E-1
2,728125E+3	4,494570E-1	2,728125E+3	4,558079E-1	2,728125E+3	4,477322E-1	2,728125E+3	4,554026E-1
2,729687E+3	4,574424E-1	2,729687E+3	4,524524E-1	2,729687E+3	4,503288E-1	2,729687E+3	4,615411E-1
2,731250E+3	4,554904E-1	2,731250E+3	4,539692E-1	2,731250E+3	4,545829E-1	2,731250E+3	4,587310E-1
2,732812E+3	4,469604E-1	2,732812E+3	4,551739E-1	2,732812E+3	4,589024E-1	2,732812E+3	4,592011E-1
2,734375E+3	4,461064E-1	2,734375E+3	4,567632E-1	2,734375E+3	4,586588E-1	2,734375E+3	4,605411E-1
2,735937E+3	4,494408E-1	2,735937E+3	4,573905E-1	2,735937E+3	4,575994E-1	2,735937E+3	4,620222E-1
2,737500E+3	4,535159E-1	2,737500E+3	4,567683E-1	2,737500E+3	4,610212E-1	2,737500E+3	4,617196E-1
2,739062E+3	4,589129E-1	2,739062E+3	4,567418E-1	2,739062E+3	4,622662E-1	2,739062E+3	4,592894E-1
2,740625E+3	4,597717E-1	2,740625E+3	4,595767E-1	2,740625E+3	4,583343E-1	2,740625E+3	4,608012E-1
2,742187E+3	4,556467E-1	2,742187E+3	4,595595E-1	2,742187E+3	4,587650E-1	2,742187E+3	4,663703E-1
2,743750E+3	4,641411E-1	2,743750E+3	4,604891E-1	2,743750E+3	4,632082E-1	2,743750E+3	4,685580E-1
2,745312E+3	4,684259E-1	2,745312E+3	4,618870E-1	2,745312E+3	4,635587E-1	2,745312E+3	4,689098E-1
2,746875E+3	4,736629E-1	2,746875E+3	4,659499E-1	2,746875E+3	4,613942E-1	2,746875E+3	4,733435E-1
2,748437E+3	4,708415E-1	2,748437E+3	4,673441E-1	2,748437E+3	4,695080E-1	2,748437E+3	4,757103E-1
2,750000E+3	4,670449E-1	2,750000E+3	4,711194E-1	2,750000E+3	4,710001E-1	2,750000E+3	4,743986E-1
2,751562E+3	4,696254E-1	2,751562E+3	4,748193E-1	2,751562E+3	4,736193E-1	2,751562E+3	4,759418E-1
2,753125E+3	4,808275E-1	2,753125E+3	4,739683E-1	2,753125E+3	4,760985E-1	2,753125E+3	4,746245E-1
2,754687E+3	4,771197E-1	2,754687E+3	4,810942E-1	2,754687E+3	4,801426E-1	2,754687E+3	4,821186E-1
2,756250E+3	4,832631E-1	2,756250E+3	4,773410E-1	2,756250E+3	4,804871E-1	2,756250E+3	4,830731E-1
2,757812E+3	4,921164E-1	2,757812E+3	4,833523E-1	2,757812E+3	4,877625E-1	2,757812E+3	4,804208E-1
2,759375E+3	4,940812E-1	2,759375E+3	4,890264E-1	2,759375E+3	4,893386E-1	2,759375E+3	4,881388E-1
2,760937E+3	5,005884E-1	2,760937E+3	4,922056E-1	2,760937E+3	4,968697E-1	2,760937E+3	4,957018E-1
2,762500E+3	5,002100E-1	2,762500E+3	4,992080E-1	2,762500E+3	4,999121E-1	2,762500E+3	5,023185E-1
2,764062E+3	4,986174E-1	2,764062E+3	5,067154E-1	2,764062E+3	4,992551E-1	2,764062E+3	5,069602E-1
2,765625E+3	5,094929E-1	2,765625E+3	5,108675E-1	2,765625E+3	5,125017E-1	2,765625E+3	5,133748E-1
2,767187E+3	5,155031E-1	2,767187E+3	5,178438E-1	2,767187E+3	5,188001E-1	2,767187E+3	5,233184E-1
2,768750E+3	5,295574E-1	2,768750E+3	5,251079E-1	2,768750E+3	5,251542E-1	2,768750E+3	5,272871E-1
2,770312E+3	5,362497E-1	2,770312E+3	5,360110E-1	2,770312E+3	5,320189E-1	2,770312E+3	5,353820E-1
2,771875E+3	5,444171E-1	2,771875E+3	5,415274E-1	2,771875E+3	5,399300E-1	2,771875E+3	5,415990E-1
2,773437E+3	5,580579E-1	2,773437E+3	5,509812E-1	2,773437E+3	5,526258E-1	2,773437E+3	5,521629E-1
2,775000E+3	5,693838E-1	2,775000E+3	5,634695E-1	2,775000E+3	5,646332E-1	2,775000E+3	5,633885E-1
2,776562E+3	5,772929E-1	2,776562E+3	5,735562E-1	2,776562E+3	5,707145E-1	2,776562E+3	5,741164E-1
2,778125E+3	5,885277E-1	2,778125E+3	5,833426E-1	2,778125E+3	5,781455E-1	2,778125E+3	5,823352E-1
2,779687E+3	5,957881E-1	2,779687E+3	5,916182E-1	2,779687E+3	5,903926E-1	2,779687E+3	5,936218E-1
2,781250E+3	6,099002E-1	2,781250E+3	6,047064E-1	2,781250E+3	6,002670E-1	2,781250E+3	6,087463E-1
2,782812E+3	6,226717E-1	2,782812E+3	6,159538E-1	2,782812E+3	6,142302E-1	2,782812E+3	6,215627E-1
2,784375E+3	6,354586E-1	2,784375E+3	6,304158E-1	2,784375E+3	6,247451E-1	2,784375E+3	6,268549E-1
2,785937E+3	6,395703E-1	2,785937E+3	6,413404E-1	2,785937E+3	6,338634E-1	2,785937E+3	6,393972E-1
2,787500E+3	6,500898E-1	2,787500E+3	6,518417E-1	2,787500E+3	6,502753E-1	2,787500E+3	6,543960E-1
2,789062E+3	6,665126E-1	2,789062E+3	6,618222E-1	2,789062E+3	6,618919E-1	2,789062E+3	6,645951E-1
2,790625E+3	6,753998E-1	2,790625E+3	6,753968E-1	2,790625E+3	6,730559E-1	2,790625E+3	6,743636E-1
2,792187E+3	6,848437E-1	2,792187E+3	6,833923E-1	2,792187E+3	6,855001E-1	2,792187E+3	6,877238E-1
2,793750E+3	6,985101E-1	2,793750E+3	6,958265E-1	2,793750E+3	6,963088E-1	2,793750E+3	6,969446E-1
2,795312E+3	7,056015E-1	2,795312E+3	7,048103E-1	2,795312E+3	7,037250E-1	2,795312E+3	7,077144E-1
2,796875E+3	7,164003E-1	2,796875E+3	7,130859E-1	2,796875E+3	7,151169E-1	2,796875E+3	7,172510E-1
2,798437E+3	7,225359E-1	2,798437E+3	7,218198E-1	2,798437E+3	7,221184E-1	2,798437E+3	7,266692E-1
2,800000E+3	7,280535E-1	2,800000E+3	7,290123E-1	2,800000E+3	7,308677E-1	2,800000E+3	7,323769E-1
2,801562E+3	7,321610E-1	2,801562E+3	7,355016E-1	2,801562E+3	7,362206E-1	2,801562E+3	7,361189E-1
2,803125E+3	7,376697E-1	2,803125E+3	7,401012E-1	2,803125E+3	7,424305E-1	2,803125E+3	7,426492E-1
2,804687E+3	7,399315E-1	2,804687E+3	7,437778E-1	2,804687E+3	7,454619E-1	2,804687E+3	7,468194E-1
2,806250E+3	7,389900E-1	2,806250E+3	7,458550E-1	2,806250E+3	7,501887E-1	2,806250E+3	7,494445E-1
2,807812E+3	7,413957E-1	2,807812E+3	7,462182E-1	2,807812E+3	7,504870E-1	2,807812E+3	7,494564E-1
2,809375E+3	7,431538E-1	2,809375E+3	7,476163E-1	2,809375E+3	7,501204E-1	2,809375E+3	7,487194E-1
2,810937E+3	7,425133E-1	2,810937E+3	7,470361E-1	2,810937E+3	7,517618E-1	2,810937E+3	7,521511E-1
2,812500E+3	7,440731E-1	2,812500E+3	7,462763E-1	2,812500E+3	7,517103E-1	2,812500E+3	7,527769E-1
2,814062E+3	7,468541E-1	2,814062E+3	7,483330E-1	2,814062E+3	7,523243E-1	2,814062E+3	7,527207E-1
2,815625E+3	7,436812E-1	2,815625E+3	7,492064E-1	2,815625E+3	7,533386E-1	2,815625E+3	7,521573E-1
2,817187E+3	7,479925E-1	2,817187E+3	7,510903E-1	2,817187E+3	7,550597E-1	2,817187E+3	7,526684E-1
2,818750E+3	7,507959E-1	2,818750E+3	7,518488E-1	2,818750E+3	7,547989E-1	2,818750E+3	7,558759E-1
2,820312E+3	7,534096E-1	2,820312E+3	7,568748E-1	2,820312E+3	7,576090E-1	2,820312E+3	7,560858E-1
2,821875E+3	7,574729E-1	2,821875E+3	7,601481E-1	2,821875E+3	7,607141E-1	2,821875E+3	7,640208E-1
2,823437E+3	7,675085E-1	2,823437E+3	7,685089E-1	2,823437E+3	7,672662E-1	2,823437E+3	7,693433E-1
2,825000E+3	7,723479E-1	2,825000E+3	7,753783E-1	2,825000E+3	7,750238E-1	2,825000E+3	7,730847E-1
2,826562E+3	7,804074E-1	2,826562E+3	7,809580E-1	2,826562E+3	7,822111E-1	2,826562E+3	7,836546E-1
2,828125E+3	7,905266E-1	2,828125E+3	7,915202E-1	2,828125E+3	7,898430E-1	2,828125E+3	7,906979E-1
2,829687E+3	8,015802E-1	2,829687E+3	7,999527E-1	2,829687E+3	8,000250E-1	2,829687E+3	7,993360E-1
2,831250E+3	8,106522E-1	2,831250E+3	8,102448E-1	2,831250E+3	8,117389E-1	2,831250E+3	8,113388E-1
2,832812E+3	8,237576E-1	2,832812E+3	8,223416E-1	2,832812E+3	8,229806E-1	2,832812E+3	8,227576E-1
2,834375E+3	8,371076E-1	2,834375E+3	8,334943E-1	2,834375E+3	8,339146E-1	2,834375E+3	8,317466E-1
2,835937E+3	8,462590E-1	2,835937E+3	8,448722E-1	2,835937E+3	8,445365E-1	2,835937E+3	8,444109E-1
2,837500E+3	8,616425E-1	2,837500E+3	8,577072E-1	2,837500E+3	8,559686E-1	2,837500E+3	8,568929E-1
2,839062E+3	8,719957E-1	2,839062E+3	8,709414E-1	2,839062E+3	8,686869E-1	2,839062E+3	8,692132E-1
2,840625E+3	8,856954E-1	2,840625E+3	8,828198E-1	2,840625E+3	8,796425E-1	2,840625E+3	8,796855E-1
2,842187E+3	8,946152E-1	2,842187E+3	8,933183E-1	2,842187E+3	8,925380E-1	2,842187E+3	8,921249E-1
2,843750E+3	9,060033E-1	2,843750E+3	9,046080E-1	2,843750E+3	9,028068E-1	2,843750E+3	9,013455E-1
2,845312E+3	9,148827E-1	2,845312E+3	9,127500E-1	2,845312E+3	9,121582E-1	2,845312E+3	9,110432E-1
2,846875E+3	9,232169E-1	2,846875E+3	9,223230E-1	2,846875E+3	9,217455E-1	2,846875E+3	9,199346E-1
2,848437E+3	9,295102E-1	2,848437E+3	9,306726E-1	2,848437E+3	9,291123E-1	2,848437E+3	9,277331E-1
2,850000E+3	9,364913E-1	2,850000E+3	9,359985E-1	2,850000E+3	9,360199E-1	2,850000E+3	9,335481E-1
2,851562E+3	9,402714E-1	2,851562E+3	9,415587E-1	2,851562E+3	9,413767E-1	2,851562E+3	9,388220E-1
2,853125E+3	9,437422E-1	2,853125E+3	9,441190E-1	2,853125E+3	9,450203E-1	2,853125E+3	9,424570E-1
2,854687E+3	9,441178E-1	2,854687E+3	9,467087E-1	2,854687E+3	9,477278E-1	2,854687E+3	9,449217E-1
2,856250E+3	9,452412E-1	2,856250E+3	9,474007E-1	2,856250E+3	9,488122E-1	2,856250E+3	9,458749E-1
2,857812E+3	9,439187E-1	2,857812E+3	9,466077E-1	2,857812E+3	9,483019E-1	2,857812E+3	9,455559E-1
2,859375E+3	9,405913E-1	2,859375E+3	9,455226E-1	2,859375E+3	9,471984E-1	2,859375E+3	9,432462E-1
2,860937E+3	9,373423E-1	2,860937E+3	9,422718E-1	2,860937E+3	9,448512E-1	2,860937E+3	9,418086E-1
2,862500E+3	9,333346E-1	2,862500E+3	9,394185E-1	2,862500E+3	9,410637E-1	2,862500E+3	9,385057E-1
2,864062E+3	9,289895E-1	2,864062E+3	9,350264E-1	2,864062E+3	9,372437E-1	2,864062E+3	9,341348E-1
2,865625E+3	9,248208E-1	2,865625E+3	9,297378E-1	2,865625E+3	9,331456E-1	2,865625E+3	9,297496E-1
2,867187E+3	9,198852E-1	2,867187E+3	9,243033E-1	2,867187E+3	9,281526E-1	2,867187E+3	9,259994E-1
2,868750E+3	9,131171E-1	2,868750E+3	9,206594E-1	2,868750E+3	9,233026E-1	2,868750E+3	9,207220E-1
2,870312E+3	9,088211E-1	2,870312E+3	9,135439E-1	2,870312E+3	9,181301E-1	2,870312E+3	9,157635E-1
2,871875E+3	9,036705E-1	2,871875E+3	9,102561E-1	2,871875E+3	9,123726E-1	2,871875E+3	9,112382E-1
2,873437E+3	8,995781E-1	2,873437E+3	9,071329E-1	2,873437E+3	9,098113E-1	2,873437E+3	9,083830E-1
2,875000E+3	8,957865E-1	2,875000E+3	9,022001E-1	2,875000E+3	9,053545E-1	2,875000E+3	9,042431E-1
2,876562E+3	8,936338E-1	2,876562E+3	9,001223E-1	2,876562E+3	9,027148E-1	2,876562E+3	9,010729E-1
2,878125E+3	8,925045E-1	2,878125E+3	8,969063E-1	2,878125E+3	9,003457E-1	2,878125E+3	8,991536E-1
2,879687E+3	8,914146E-1	2,879687E+3	8,947807E-1	2,879687E+3	8,985129E-1	2,879687E+3	8,988840E-1
2,881250E+3	8,907316E-1	2,881250E+3	8,945345E-1	2,881250E+3	8,972755E-1	2,881250E+3	8,989209E-1
2,882812E+3	8,914999E-1	2,882812E+3	8,952024E-1	2,882812E+3	8,979914E-1	2,882812E+3	8,996968E-1
2,884375E+3	8,917925E-1	2,884375E+3	8,959509E-1	2,884375E+3	8,996745E-1	2,884375E+3	8,987197E-1
2,885937E+3	8,941005E-1	2,885937E+3	8,958426E-1	2,885937E+3	9,014485E-1	2,885937E+3	9,005227E-1
2,887500E+3	8,961345E-1	2,887500E+3	9,012991E-1	2,887500E+3	9,033979E-1	2,887500E+3	9,042441E-1
2,889062E+3	8,987154E-1	2,889062E+3	9,037944E-1	2,889062E+3	9,052689E-1	2,889062E+3	9,052515E-1
2,890625E+3	9,054020E-1	2,890625E+3	9,061605E-1	2,890625E+3	9,087930E-1	2,890625E+3	9,085763E-1
2,892187E+3	9,104268E-1	2,892187E+3	9,085438E-1	2,892187E+3	9,121377E-1	2,892187E+3	9,128084E-1
2,893750E+3	9,136553E-1	2,893750E+3	9,118897E-1	2,893750E+3	9,158300E-1	2,893750E+3	9,176324E-1
2,895312E+3	9,176884E-1	2,895312E+3	9,178436E-1	2,895312E+3	9,200747E-1	2,895312E+3	9,217193E-1
2,896875E+3	9,223803E-1	2,896875E+3	9,236411E-1	2,896875E+3	9,258218E-1	2,896875E+3	9,277792E-1
2,898437E+3	9,283635E-1	2,898437E+3	9,293687E-1	2,898437E+3	9,307130E-1	2,898437E+3	9,313893E-1
2,900000E+3	9,322697E-1	2,900000E+3	9,345322E-1	2,900000E+3	9,341338E-1	2,900000E+3	9,356433E-1
2,901562E+3	9,380056E-1	2,901562E+3	9,394080E-1	2,901562E+3	9,418578E-1	2,901562E+3	9,417138E-1
2,903125E+3	9,432625E-1	2,903125E+3	9,438969E-1	2,903125E+3	9,463203E-1	2,903125E+3	9,470761E-1
2,904687E+3	9,471658E-1	2,904687E+3	9,488010E-1	2,904687E+3	9,502503E-1	2,904687E+3	9,509667E-1
2,906250E+3	9,543419E-1	2,906250E+3	9,541006E-1	2,906250E+3	9,547468E-1	2,906250E+3	9,567602E-1
2,907812E+3	9,584348E-1	2,907812E+3	9,586534E-1	2,907812E+3	9,596293E-1	2,907812E+3	9,610821E-1
2,909375E+3	9,615342E-1	2,909375E+3	9,639485E-1	2,909375E+3	9,643334E-1	2,909375E+3	9,657247E-1
2,910937E+3	9,664479E-1	2,910937E+3	9,671454E-1	2,910937E+3	9,682240E-1	2,910937E+3	9,691040E-1
2,912500E+3	9,697313E-1	2,912500E+3	9,717570E-1	2,912500E+3	9,726406E-1	2,912500E+3	9,725789E-1
2,914062E+3	9,738831E-1	2,914062E+3	9,747603E-1	2,914062E+3	9,756301E-1	2,914062E+3	9,759249E-1
2,915625E+3	9,774738E-1	2,915625E+3	9,777001E-1	2,915625E+3	9,780269E-1	2,915625E+3	9,787568E-1
2,917187E+3	9,792471E-1	2,917187E+3	9,801982E-1	2,917187E+3	9,812194E-1	2,917187E+3	9,811656E-1
2,918750E+3	9,818878E-1	2,918750E+3	9,824061E-1	2,918750E+3	9,827313E-1	2,918750E+3	9,835493E-1
2,920312E+3	9,836236E-1	2,920312E+3	9,842199E-1	2,920312E+3	9,842945E-1	2,920312E+3	9,846630E-1
2,921875E+3	9,852194E-1	2,921875E+3	9,856363E-1	2,921875E+3	9,856191E-1	2,921875E+3	9,859267E-1
2,923437E+3	9,865637E-1	2,923437E+3	9,866738E-1	2,923437E+3	9,865486E-1	2,923437E+3	9,870102E-1
2,925000E+3	9,870484E-1	2,925000E+3	9,874184E-1	2,925000E+3	9,866726E-1	2,925000E+3	9,868509E-1
2,926562E+3	9,867192E-1	2,926562E+3	9,865398E-1	2,926562E+3	9,870051E-1	2,926562E+3	9,864701E-1
2,928125E+3	9,863151E-1	2,928125E+3	9,864502E-1	2,928125E+3	9,866877E-1	2,928125E+3	9,861821E-1
2,929687E+3	9,854235E-1	2,929687E+3	9,860193E-1	2,929687E+3	9,862063E-1	2,929687E+3	9,854710E-1
2,931250E+3	9,845530E-1	2,931250E+3	9,849308E-1	2,931250E+3	9,849799E-1	2,931250E+3	9,842197E-1
2,932812E+3	9,838032E-1	2,932812E+3	9,839453E-1	2,932812E+3	9,836842E-1	2,932812E+3	9,827806E-1
2,934375E+3	9,820460E-1	2,934375E+3	9,816956E-1	2,934375E+3	9,818287E-1	2,934375E+3	9,809781E-1
2,935937E+3	9,782368E-1	2,935937E+3	9,796073E-1	2,935937E+3	9,791618E-1	2,935937E+3	9,786518E-1
2,937500E+3	9,757794E-1	2,937500E+3	9,771889E-1	2,937500E+3	9,763009E-1	2,937500E+3	9,754810E-1
2,939062E+3	9,737219E-1	2,939062E+3	9,726919E-1	2,939062E+3	9,730435E-1	2,939062E+3	9,728955E-1
2,940625E+3	9,716049E-1	2,940625E+3	9,708521E-1	2,940625E+3	9,698556E-1	2,940625E+3	9,699315E-1
2,942187E+3	9,680065E-1	2,942187E+3	9,673136E-1	2,942187E+3	9,658671E-1	2,942187E+3	9,650250E-1
2,943750E+3	9,617929E-1	2,943750E+3	9,612198E-1	2,943750E+3	9,613279E-1	2,943750E+3	9,607335E-1
2,945312E+3	9,551469E-1	2,945312E+3	9,563891E-1	2,945312E+3	9,559506E-1	2,945312E+3	9,559550E-1
2,946875E+3	9,502307E-1	2,946875E+3	9,513345E-1	2,946875E+3	9,514584E-1	2,946875E+3	9,513234E-1
2,948437E+3	9,465565E-1	2,948437E+3	9,453409E-1	2,948437E+3	9,445995E-1	2,948437E+3	9,458136E-1
2,950000E+3	9,402025E-1	2,950000E+3	9,380334E-1	2,950000E+3	9,385755E-1	2,950000E+3	9,389150E-1
2,951562E+3	9,324096E-1	2,951562E+3	9,323673E-1	2,951562E+3	9,327897E-1	2,951562E+3	9,328875E-1
2,953125E+3	9,236161E-1	2,953125E+3	9,259592E-1	2,953125E+3	9,265795E-1	2,953125E+3	9,254683E-1
2,954687E+3	9,158462E-1	2,954687E+3	9,185005E-1	2,954687E+3	9,191009E-1	2,954687E+3	9,179725E-1
2,956250E+3	9,087888E-1	2,956250E+3	9,110909E-1	2,956250E+3	9,101942E-1	2,956250E+3	9,109267E-1
2,957812E+3	9,055232E-1	2,957812E+3	9,046396E-1	2,957812E+3	9,014155E-1	2,957812E+3	9,041509E-1
2,959375E+3	8,963622E-1	2,959375E+3	8,968323E-1	2,959375E+3	8,966694E-1	2,959375E+3	8,979719E-1
2,960937E+3	8,871596E-1	2,960937E+3	8,881592E-1	2,960937E+3	8,860846E-1	2,960937E+3	8,873754E-1
2,962500E+3	8,816948E-1	2,962500E+3	8,786994E-1	2,962500E+3	8,744075E-1	2,962500E+3	8,776087E-1
2,964062E+3	8,702406E-1	2,964062E+3	8,720711E-1	2,964062E+3	8,699626E-1	2,964062E+3	8,684668E-1
2,965625E+3	8,627773E-1	2,965625E+3	8,621451E-1	2,965625E+3	8,586750E-1	2,965625E+3	8,631803E-1
2,967187E+3	8,507092E-1	2,967187E+3	8,511846E-1	2,967187E+3	8,514191E-1	2,967187E+3	8,571179E-1
2,968750E+3	8,451001E-1	2,968750E+3	8,426064E-1	2,968750E+3	8,452014E-1	2,968750E+3	8,431372E-1
2,970312E+3	8,420707E-1	2,970312E+3	8,350622E-1	2,970312E+3	8,354302E-1	2,970312E+3	8,341916E-1
2,971875E+3	8,294192E-1	2,971875E+3	8,257719E-1	2,971875E+3	8,263199E-1	2,971875E+3	8,259987E-1
2,973437E+3	8,196248E-1	2,973437E+3	8,161047E-1	2,973437E+3	8,172990E-1	2,973437E+3	8,178472E-1
2,975000E+3	8,147081E-1	2,975000E+3	8,075737E-1	2,975000E+3	8,074017E-1	2,975000E+3	8,096283E-1
2,976562E+3	7,999209E-1	2,976562E+3	8,001406E-1	2,976562E+3	7,934552E-1	2,976562E+3	8,023843E-1
2,978125E+3	7,927919E-1	2,978125E+3	7,901552E-1	2,978125E+3	7,891845E-1	2,978125E+3	7,916025E-1
2,979687E+3	7,846938E-1	2,979687E+3	7,809885E-1	2,979687E+3	7,827258E-1	2,979687E+3	7,831036E-1
2,981250E+3	7,766150E-1	2,981250E+3	7,709192E-1	2,981250E+3	7,723287E-1	2,981250E+3	7,750375E-1
2,982812E+3	7,668337E-1	2,982812E+3	7,602661E-1	2,982812E+3	7,639451E-1	2,982812E+3	7,624285E-1
2,984375E+3	7,591216E-1	2,984375E+3	7,562446E-1	2,984375E+3	7,529237E-1	2,984375E+3	7,580356E-1
2,985937E+3	7,488769E-1	2,985937E+3	7,460224E-1	2,985937E+3	7,477266E-1	2,985937E+3	7,480688E-1
2,987500E+3	7,392781E-1	2,987500E+3	7,381603E-1	2,987500E+3	7,408616E-1	2,987500E+3	7,415638E-1
2,989062E+3	7,318764E-1	2,989062E+3	7,323420E-1	2,989062E+3	7,300221E-1	2,989062E+3	7,327684E-1
2,990625E+3	7,271216E-1	2,990625E+3	7,259710E-1	2,990625E+3	7,224240E-1	2,990625E+3	7,253835E-1
2,992187E+3	7,222287E-1	2,992187E+3	7,196148E-1	2,992187E+3	7,148235E-1	2,992187E+3	7,174219E-1
2,993750E+3	7,131326E-1	2,993750E+3	7,105766E-1	2,993750E+3	7,082345E-1	2,993750E+3	7,077951E-1
2,995312E+3	7,078548E-1	2,995312E+3	7,030594E-1	2,995312E+3	6,999237E-1	2,995312E+3	7,014641E-1
2,996875E+3	6,987414E-1	2,996875E+3	6,981295E-1	2,996875E+3	6,945317E-1	2,996875E+3	6,902421E-1
2,998437E+3	6,919625E-1	2,998437E+3	6,892718E-1	2,998437E+3	6,900927E-1	2,998437E+3	6,861594E-1
3,000000E+3	6,883967E-1	3,000000E+3	6,827961E-1	3,000000E+3	6,833604E-1	3,000000E+3	6,853015E-1
3,001562E+3	6,842874E-1	3,001562E+3	6,773976E-1	3,001562E+3	6,743893E-1	3,001562E+3	6,785684E-1
3,003125E+3	6,758974E-1	3,003125E+3	6,684416E-1	3,003125E+3	6,670078E-1	3,003125E+3	6,687493E-1
3,004687E+3	6,687173E-1	3,004687E+3	6,660464E-1	3,004687E+3	6,622243E-1	3,004687E+3	6,606291E-1
